CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
721,France,Male,46,1,115764.32,2,False,False,102950.79,False
499,Germany,Male,36,5,131142.53,2,True,False,174918.46,False
511,France,Male,45,5,68375.27,1,True,False,193160.25,True
579,Germany,Female,39,5,117833.3,3,False,False,5831.0,True
696,Spain,Female,36,7,0.0,2,True,True,82298.59,False
681,France,Male,34,7,0.0,2,False,False,130686.59,False
815,France,Male,45,7,0.0,1,False,True,52885.23,True
681,Spain,Male,30,2,111093.01,1,True,False,68985.99,False
641,Spain,Male,42,9,132657.55,1,True,False,35367.19,False
591,France,Female,56,9,128882.49,1,True,True,196241.94,True
565,Germany,Male,59,9,69129.59,1,True,True,170705.53,False
487,France,Male,37,6,0.0,2,True,True,126477.41,False
729,France,Male,39,4,121404.64,1,True,True,159618.17,False
505,Spain,Female,45,9,131355.3,3,True,False,195395.33,True
580,France,Female,35,1,102097.33,1,False,True,168285.85,False
642,France,Male,40,1,154863.15,1,True,True,138052.51,False
850,Spain,Female,41,3,99945.93,2,True,False,71179.31,False
616,Germany,Male,39,2,121704.32,2,True,False,55556.3,False
526,Spain,Female,43,3,0.0,2,True,False,31705.19,False
523,Germany,Male,35,8,138782.76,1,True,True,186118.93,False
663,France,Male,35,9,0.0,2,True,True,195580.28,False
840,France,Male,30,8,136291.71,1,True,False,54113.38,False
570,Germany,Male,42,0,107856.57,2,True,False,127528.84,False
676,Germany,Female,26,1,108348.66,1,False,False,60231.74,True
689,France,Male,47,1,93871.95,3,True,False,156878.42,True
703,Spain,Female,45,1,0.0,1,True,False,182784.11,True
491,Germany,Male,19,2,125860.2,1,False,False,129690.5,False
584,France,Male,49,8,172713.44,1,True,False,113860.81,False
810,France,Female,51,5,0.0,2,False,True,184524.74,False
745,Spain,Female,59,8,0.0,1,True,True,36124.98,False
625,France,Female,39,3,130786.92,1,False,True,121316.07,False
535,France,Female,29,2,112367.34,1,True,False,185630.76,False
729,Spain,Female,45,7,91091.06,2,True,False,71133.12,False
655,France,Female,26,7,106198.5,1,False,True,32020.42,False
751,France,Male,47,5,142669.93,2,True,False,162760.96,False
525,France,Male,33,1,112833.35,1,False,True,175178.56,False
532,France,Female,40,5,0.0,2,False,True,177099.71,False
696,Spain,Female,43,4,0.0,2,True,True,66406.37,False
786,Germany,Female,32,2,104336.43,2,False,False,59559.81,False
580,France,Male,55,6,104305.74,1,False,True,175750.21,False
596,Germany,Male,47,5,140187.1,2,True,True,174311.3,False
683,France,Male,39,4,0.0,2,True,False,171716.81,False
747,France,Female,45,1,114959.12,1,True,False,189362.39,True
602,France,Male,33,5,164704.38,1,False,True,180716.1,True
779,France,Male,62,10,119096.55,1,False,True,116977.89,False
551,France,Male,31,1,0.0,2,True,True,185105.44,False
666,France,Male,47,2,0.0,1,True,False,35046.97,True
526,Spain,Male,30,8,0.0,1,True,False,36251.0,False
849,France,Female,41,9,115465.28,1,True,False,103174.5,False
471,France,Female,27,4,0.0,2,True,False,122642.09,False
628,Spain,Male,43,3,184926.61,1,True,False,122937.57,False
674,Germany,Male,43,8,85957.88,2,True,False,8757.39,False
797,France,Male,32,10,114084.6,1,False,True,125782.29,False
590,Spain,Female,29,2,166930.76,2,True,False,122487.73,False
588,France,Female,27,8,0.0,1,True,False,20066.38,False
577,France,Male,29,7,0.0,2,True,True,55473.15,False
571,France,Female,38,6,107193.82,2,False,False,38962.94,False
680,France,Male,36,3,116275.12,1,True,True,63795.8,False
648,Spain,Female,27,7,0.0,2,True,True,163060.43,False
618,France,Male,39,2,91068.56,1,True,False,26578.69,False
648,Germany,Male,41,5,123049.21,1,False,True,5066.76,False
759,France,Female,39,6,0.0,2,True,True,140497.67,False
585,France,Male,40,7,0.0,2,False,False,146156.98,False
774,France,Female,42,3,137781.65,1,False,False,199316.19,False
697,Germany,Female,48,2,108128.96,2,True,True,103944.37,False
605,Spain,Male,39,10,105317.73,2,True,False,138021.36,False
676,France,Male,20,1,80569.73,1,False,False,68621.98,False
678,France,Female,22,4,174852.89,1,True,True,28149.06,False
495,Spain,Female,45,3,89158.94,3,True,False,135169.76,True
787,France,Female,85,10,0.0,2,True,True,116537.96,False
770,France,Male,36,2,89800.14,1,True,True,105922.69,False
817,Germany,Male,45,9,101207.75,1,False,False,88211.12,True
659,France,Male,43,1,106086.42,2,True,False,26900.63,False
693,France,Male,21,1,0.0,2,True,True,3494.02,False
744,France,Male,47,9,0.0,2,True,False,113163.17,False
829,Spain,Female,26,8,101440.36,2,True,True,19324.5,False
716,France,Male,38,4,0.0,2,True,False,189678.7,False
671,France,Male,34,7,106603.74,2,True,True,26387.71,False
835,Germany,Female,29,10,130420.2,2,False,False,106276.55,False
636,France,Female,38,1,0.0,1,True,False,45015.38,False
649,Spain,Male,29,2,45022.23,1,True,True,173495.77,False
621,Germany,Male,27,1,74298.43,1,True,True,52581.96,False
658,Germany,Female,31,3,133003.03,1,False,True,146339.27,True
784,Spain,Male,48,7,0.0,2,True,True,182609.97,False
783,Spain,Female,37,1,136689.66,1,True,False,197890.65,False
615,France,Male,32,4,0.0,2,True,True,6225.63,False
791,France,Female,44,5,0.0,2,True,True,123977.86,True
762,France,Male,53,1,102520.37,1,True,True,170195.4,False
607,France,Male,35,2,0.0,2,True,True,114190.3,False
601,France,Female,34,5,0.0,2,True,False,27022.57,False
540,Spain,Male,67,1,88382.01,1,False,True,59457.0,False
812,France,Male,44,4,115049.15,2,True,False,165038.41,False
685,France,Male,58,1,104796.54,1,True,True,154181.41,False
680,France,Male,33,1,123082.08,1,True,False,134960.98,False
680,Spain,Female,58,8,0.0,2,True,True,65708.5,False
631,France,Female,33,8,0.0,2,False,False,117374.22,False
569,France,Female,43,7,0.0,2,True,True,77703.19,False
584,Germany,Male,33,3,88311.48,2,True,True,177651.38,False
582,France,Female,40,9,0.0,3,True,True,60954.45,False
609,France,Male,32,7,71872.19,1,True,True,151924.9,False
506,Spain,Male,35,6,110046.93,2,True,False,26318.73,False
503,France,Male,42,8,104430.08,1,True,True,147557.71,False
503,France,Female,28,5,0.0,2,True,False,125918.17,False
806,Germany,Male,31,10,138653.51,1,True,False,190803.37,False
653,France,Female,31,7,102575.04,1,True,True,11043.54,False
666,France,Male,43,7,137780.74,2,True,True,119100.05,True
674,Spain,Male,32,2,0.0,2,True,False,140579.17,False
798,France,Male,32,7,0.0,2,False,True,37731.95,False
740,France,Female,30,8,105209.54,1,True,False,1852.58,False
531,Germany,Female,32,0,109570.21,2,True,True,172049.84,False
614,Germany,Female,44,6,118715.86,1,True,False,133591.11,True
556,France,Male,35,10,0.0,2,True,True,192751.18,False
678,Germany,Female,43,2,153393.18,2,True,True,193828.27,False
587,Germany,Male,33,6,132603.36,1,True,False,55775.72,False
527,Spain,Female,36,6,0.0,2,True,True,102280.29,False
757,Germany,Female,34,1,129398.01,2,False,False,44965.44,False
468,Spain,Male,28,3,0.0,2,True,False,170661.02,False
693,France,Male,29,2,151352.74,1,False,False,197145.89,False
483,France,Female,44,5,136836.49,1,True,False,192359.9,True
466,France,Male,40,4,91592.06,1,True,False,141210.18,True
770,France,Female,30,8,0.0,2,True,False,100557.03,False
734,France,Female,54,3,0.0,1,True,False,130805.54,True
716,France,Female,22,8,0.0,2,True,True,92606.98,False
439,France,Male,36,2,165536.28,2,True,True,123956.83,False
538,Germany,Male,25,5,62482.95,1,True,True,102758.43,False
743,France,Male,40,8,68155.59,1,True,False,94876.65,False
734,Spain,Female,43,3,55853.33,2,False,True,94811.85,True
656,France,Male,37,2,0.0,2,False,True,67840.81,False
666,France,Female,31,2,79589.43,1,False,False,4050.57,False
627,Spain,Male,41,5,100880.76,1,False,True,134665.25,False
480,Germany,Female,25,3,174330.35,2,False,False,181647.13,False
792,France,Male,19,7,143390.51,1,True,False,33282.84,False
613,Germany,Male,59,8,91415.76,1,False,False,27965.0,True
476,Germany,Male,30,3,134366.42,1,True,False,68343.53,False
539,France,Female,24,3,0.0,2,True,True,198161.07,False
696,Spain,Male,60,8,88786.81,1,True,True,196858.4,False
810,Germany,Male,35,3,96814.46,2,True,True,120511.03,False
763,Germany,Male,32,9,160680.41,1,True,False,30886.35,False
640,France,Female,29,3,0.0,2,True,False,2743.69,False
655,France,Female,47,10,0.0,2,True,False,167778.62,False
526,Germany,Male,31,5,145537.21,1,True,False,132404.64,False
678,France,Female,28,4,0.0,2,True,True,144423.17,True
554,France,Female,45,6,0.0,2,True,True,181204.5,False
597,Spain,Female,30,2,119370.11,1,True,True,182726.22,True
560,Spain,Female,28,1,0.0,2,True,True,120880.72,False
850,Germany,Female,47,10,134381.52,1,False,False,26812.89,True
546,Germany,Female,74,8,114888.74,2,True,True,66732.63,True
623,Germany,Male,42,1,149332.48,2,True,False,100834.22,False
698,France,Female,40,7,105061.74,3,True,False,107815.31,True
620,France,Male,32,7,0.0,2,True,True,34665.79,False
619,France,Female,40,10,0.0,1,True,True,147093.84,True
561,France,Male,21,4,0.0,1,True,True,36942.35,False
753,France,Female,39,7,155062.8,1,True,True,16460.77,False
721,Spain,Male,43,3,88798.34,1,False,False,45610.63,False
451,France,Male,33,6,0.0,2,True,False,184954.11,False
680,Germany,Female,51,5,143139.87,1,False,False,47795.43,True
590,Spain,Female,23,7,0.0,2,True,False,196789.9,False
634,Germany,Male,27,3,107027.52,1,True,False,173425.68,False
676,France,Male,29,4,140720.93,1,True,False,36221.18,False
642,France,Male,30,8,80964.57,2,True,False,174738.2,False
760,France,Male,39,6,178585.46,1,True,False,67131.3,True
736,Spain,Female,26,4,135889.13,1,True,True,165692.03,False
656,France,Male,43,7,134919.85,1,True,False,194691.95,False
776,Germany,Male,33,8,115130.34,1,False,False,129525.5,True
832,Spain,Female,34,6,138190.13,2,False,True,146511.2,False
631,Germany,Male,37,9,131519.49,2,True,True,51752.18,False
795,Spain,Female,56,5,0.0,1,True,False,35418.69,True
648,Germany,Female,39,3,126935.98,2,False,True,57995.74,False
615,France,Male,39,4,133707.09,1,True,True,108152.75,False
682,France,Female,27,1,97893.2,1,True,False,166144.98,False
694,France,Male,34,5,127900.03,1,True,False,101737.8,False
694,France,Male,37,10,143835.47,1,False,True,33326.71,False
607,France,Male,44,0,0.0,2,True,True,81140.09,False
664,France,Male,48,10,0.0,1,True,False,140173.17,True
756,France,Male,60,2,0.0,1,True,True,166513.49,True
645,France,Female,40,3,129596.77,1,True,True,103232.6,False
653,Spain,Male,30,4,0.0,2,True,False,120736.04,False
710,Germany,Female,24,2,110407.44,2,False,False,15832.43,True
697,France,Female,76,7,0.0,2,False,True,188772.45,False
619,Germany,Female,41,8,142015.76,2,True,False,114323.66,False
648,Spain,Male,55,1,81370.07,1,False,True,181534.04,False
482,Germany,Female,48,2,69329.47,1,False,False,102640.52,True
548,France,Female,28,8,116755.5,2,True,True,158585.17,True
752,Spain,Male,44,6,83870.33,1,True,False,178722.24,False
648,France,Female,39,6,130694.89,2,True,True,153955.38,True
643,Spain,Female,34,8,117451.47,1,True,False,65374.86,False
573,Germany,Female,35,9,206868.78,2,False,True,102986.15,False
686,France,Female,39,3,111695.62,1,False,False,136643.84,False
644,France,Female,40,9,137285.26,4,True,False,77063.63,True
702,France,Female,29,6,149218.39,1,True,True,9633.01,False
652,France,Male,51,7,0.0,2,False,True,43496.36,False
641,Spain,Male,32,7,0.0,2,True,True,24267.28,False
692,Germany,Female,41,8,130701.29,1,True,False,59354.24,True
574,Spain,Male,34,5,0.0,2,False,False,28269.86,False
643,France,Female,31,3,167949.48,1,True,False,143162.34,False
834,France,Male,23,4,131254.81,1,True,False,20199.3,False
591,France,Male,28,5,0.0,2,True,True,48606.92,False
470,Spain,Male,34,9,0.0,2,False,True,89013.67,False
608,Spain,Male,34,7,86656.13,1,False,True,59890.29,False
649,Germany,Female,37,8,114737.26,1,True,True,106655.88,True
665,France,Female,38,5,0.0,2,True,False,156439.56,False
651,France,Female,39,6,0.0,1,True,False,24176.44,False
555,Germany,Male,62,4,119817.33,1,False,True,43507.1,True
637,France,Female,48,7,130806.99,2,True,True,132005.85,True
675,France,Female,49,0,0.0,1,True,True,80496.71,True
677,Spain,Male,40,5,0.0,2,True,False,88947.56,False
850,Germany,Female,35,2,80931.75,1,False,False,12639.67,True
815,France,Female,56,3,0.0,3,True,True,94248.16,True
665,Germany,Male,32,1,132178.67,1,False,False,11865.76,False
485,France,Female,27,3,0.0,2,True,False,141449.86,False
577,Spain,Male,43,6,0.0,2,True,True,149457.81,False
586,France,Female,35,7,164769.02,3,True,False,119814.25,True
722,Germany,Male,29,1,107233.85,2,True,False,24924.92,False
528,France,Female,27,7,176227.07,2,False,True,139481.53,False
542,France,Female,39,4,109949.39,2,True,True,41268.65,False
552,France,Female,34,5,0.0,2,True,True,1351.41,False
678,France,Female,60,10,117738.81,1,True,False,147489.76,True
575,Spain,Female,37,9,133292.45,1,True,False,111175.09,False
669,France,Female,43,1,160474.59,1,True,True,95963.14,False
636,France,Male,43,6,0.0,2,True,False,43128.95,False
667,Germany,Male,55,9,154393.43,1,True,True,137674.96,True
652,Germany,Female,45,9,110827.49,1,True,True,153383.54,True
637,Germany,Female,36,10,145750.45,2,True,True,96660.76,False
516,Spain,Female,45,8,109044.3,1,False,True,115818.16,False
801,France,Female,32,4,75170.54,1,True,True,37898.5,False
692,France,Female,42,2,0.0,2,True,False,145222.93,False
585,France,Female,28,6,105795.9,1,True,True,41219.09,False
590,France,Male,32,5,0.0,2,True,False,59249.83,False
554,Spain,Male,66,8,0.0,2,True,True,116747.62,False
659,France,Female,49,1,0.0,1,True,False,116249.72,True
690,France,Female,26,3,118097.87,1,True,False,61257.83,False
697,Germany,Male,29,0,172693.54,1,False,False,141798.98,False
610,France,Male,36,4,129440.3,2,True,False,102638.35,False
599,Spain,Male,36,4,0.0,2,False,False,13210.56,False
544,France,Male,23,1,96471.2,1,True,False,35550.97,False
548,France,Female,46,1,0.0,1,True,True,104469.06,True
635,Spain,Male,24,4,140197.18,1,True,True,142935.83,False
722,France,Male,20,6,0.0,2,True,False,195486.28,False
564,France,Female,33,4,135946.26,1,True,False,63170.0,False
719,France,Male,69,3,0.0,2,True,True,58320.06,False
547,Germany,Male,50,3,81290.02,3,False,True,177747.03,True
850,France,Female,42,8,0.0,1,True,False,19632.64,True
515,Germany,Male,60,9,113715.36,1,True,False,18424.24,True
667,Spain,Male,56,2,168883.08,1,False,True,18897.78,False
607,Germany,Male,36,8,143421.74,1,True,False,97879.02,False
525,France,Male,26,7,153644.39,1,True,True,63197.88,False
606,Spain,Female,53,1,109330.06,1,True,True,75860.01,False
686,Germany,Female,27,1,115095.88,2,False,False,78622.46,False
611,France,Male,35,10,0.0,1,True,True,23598.23,True
827,Spain,Male,46,1,183276.32,1,True,True,13460.27,False
572,France,Male,33,9,68193.72,1,True,False,19998.31,False
726,France,Female,32,8,0.0,2,False,False,185075.63,False
579,Germany,Male,31,6,139729.54,1,False,True,135815.38,False
598,Spain,Female,56,4,98365.33,1,True,True,44251.33,False
663,France,Male,36,10,0.0,2,True,False,136349.55,False
505,Germany,Female,37,10,122453.97,2,True,True,52693.99,False
576,Germany,Male,30,7,132174.41,2,False,False,93767.03,False
555,Spain,Female,24,2,0.0,2,False,True,197866.55,False
524,France,Male,30,1,0.0,2,True,False,126812.85,False
776,Spain,Male,39,2,104349.45,1,False,False,79503.05,False
645,Germany,Female,41,2,138881.04,1,True,False,129936.53,True
850,Germany,Female,32,0,116968.91,1,False,False,175094.62,False
603,Germany,Male,35,1,105346.03,2,True,True,130379.5,False
691,France,Male,26,9,136623.19,1,True,False,153228.0,False
583,France,Female,29,10,0.0,2,True,True,111285.85,False
584,France,Female,66,5,0.0,1,True,False,49553.38,True
679,France,Female,33,6,0.0,2,True,True,98015.85,False
646,France,Male,36,6,124445.52,1,True,False,88481.32,False
559,France,Female,34,5,68999.66,2,True,True,66879.27,False
595,Spain,Male,36,6,85768.42,1,True,True,24802.77,False
527,France,Male,47,1,0.0,1,True,False,21312.16,True
684,Spain,Male,34,9,100628.0,2,True,True,190263.78,False
673,Spain,Female,32,0,0.0,1,True,True,72873.33,False
802,Spain,Male,38,7,0.0,2,False,True,57764.65,False
675,France,Male,54,6,0.0,1,True,False,110273.84,True
762,Spain,Female,19,6,0.0,2,True,False,55500.17,False
580,France,Male,50,0,125647.36,1,True,False,57541.08,True
621,Germany,Female,31,8,100375.39,1,True,True,90384.26,False
411,France,Female,36,10,0.0,1,False,False,120694.35,False
815,France,Male,24,7,171922.72,1,False,True,178028.96,False
631,Germany,Female,32,2,146810.99,2,True,True,180990.29,False
514,Germany,Female,45,3,109032.23,1,False,True,155407.21,True
638,France,Male,57,6,0.0,1,True,False,33676.48,True
791,Spain,Male,25,7,0.0,1,True,False,89666.28,False
516,France,Male,35,5,128653.59,1,True,False,127558.26,False
734,France,Male,37,3,80387.81,1,False,True,77272.62,False
611,France,Male,58,8,0.0,2,False,True,107665.68,True
850,Germany,Male,43,0,108508.82,3,True,False,184044.8,True
641,France,Male,31,10,155978.17,1,True,False,91510.71,False
585,France,Female,38,5,0.0,1,True,True,87363.56,False
552,Germany,Male,50,4,121175.56,1,True,False,117505.07,True
507,France,Female,29,4,89349.47,2,False,False,180626.68,False
735,Spain,Male,38,7,86131.71,2,False,False,93478.96,False
707,France,Female,58,3,102346.86,1,True,True,114672.64,False
698,Germany,Female,36,7,121263.62,1,True,True,13387.88,False
841,France,Male,31,2,0.0,2,True,False,173240.52,False
688,Spain,Female,33,2,0.0,1,False,False,27557.18,True
614,France,Male,51,3,0.0,2,True,True,5552.37,False
511,Germany,Male,48,6,149726.08,1,False,False,88307.87,True
447,France,Male,43,2,0.0,2,True,False,33879.26,True
738,France,Male,35,5,161274.05,2,True,False,181429.87,False
422,France,Female,33,2,0.0,2,True,False,102655.31,False
537,Spain,Male,30,1,103138.17,1,True,True,96555.42,False
707,Germany,Female,40,3,109628.44,1,True,False,189366.03,False
690,France,Male,54,5,0.0,1,True,False,12847.61,True
664,Germany,Male,33,7,97286.16,2,True,False,143433.33,False
850,France,Female,33,7,118004.26,1,True,False,183983.82,False
584,Spain,Male,32,9,85534.83,1,False,False,169137.24,False
728,France,Female,59,4,0.0,1,True,True,163365.85,True
560,Spain,Female,43,4,95140.44,2,True,False,123181.44,True
629,France,Female,31,6,0.0,1,True,True,16447.6,True
